country,source,author,title,description,url,urlToImage,publishedAt,content,date,sentiment,domain,is_green
ph,"{'id': None, 'name': 'The Manila Times'}",Red Mendoza,Metro Manila cautioned anew against rise in Covid-19 cases - The Manila Times,"DAILY cases of the coronavirus disease 2019 (Covid-19) in Metro Manila and its reproduction number are on the rise anew, according to the OCTA research group.In its July 22 update,...",https://www.manilatimes.net/2021/07/22/latest-stories/metro-manila-cautioned-anew-against-rise-in-covid-19-cases/1807999,https://www.manilatimes.net/manilatimes/uploads/images/2021/07/22/8836.jpg,2021-07-22T11:06:49Z,"DAILY cases of the coronavirus disease 2019 (Covid-19) in Metro Manila and its reproduction number are on the rise anew, according to the OCTA research group.
In its July 22 update, OCTA said the Na… [+1217 chars]",2021-07-22 14:58:52.519894,0.0,www.manilatimes.net,1
ph,"{'id': None, 'name': 'Abs-cbn.com'}",ABS-CBN News,"Knott relaxed, focused ahead of maiden Olympics stint - ABS-CBN News",Filipino-American sprinter Kristina Knott is now fully recovered from a bout with COVID-19 and is raring to go in her first appearance in the Olympic Games.,https://news.abs-cbn.com/sports/07/22/21/knott-relaxed-focused-ahead-of-maiden-olympics-stint,https://sa.kapamilya.com/absnews/abscbnnews/media/2019/tvpatrol/12/05/20191207-knott.jpg,2021-07-22T10:41:00Z,"Filipino-American sprinter Kristina Knott is now fully recovered from a bout with COVID-19 and is raring to go in her first appearance in the Olympic Games.
Knott was greeted by blazing summer weath… [+1615 chars]",2021-07-22 14:58:52.519894,0.49765,news.abs-cbn.com,1
ph,"{'id': None, 'name': 'Rappler'}",Ysa Abad,LOOK BACK: 10 years of Miss World Philippines queens - Rappler,Will the next Miss World Philippines clinch the elusive second crown?,https://www.rappler.com/entertainment/pageants/updates-where-are-they-now-miss-world-philippines-queens,https://assets2.rappler.com/2021/07/miss-world-640-1626942684996.png,2021-07-22T10:38:00Z,"During her reign as Miss World 2013, Megan traveled to various countries, raising funds for Beauty with a Purpose. In a throwback Instagram post in September 2020, Megan remembered her winning moment… [+163 chars]",2021-07-22 14:58:52.519894,0.0,www.rappler.com,1
ph,"{'id': None, 'name': 'Mb.com.ph'}",,‘Everyone is represented’ — Miss Universe Philippines official delegates - Manila Bulletin,The Nation's Leading Newspaper,https://mb.com.ph/2021/07/22/everyone-is-represented-miss-universe-philippines-official-delegates/,https://mb.com.ph/wp-content/uploads/2021/07/Miss-Universe-Phlippines-scaled.jpg,2021-07-22T09:11:39Z,"Despite the ongoing pandemic, Miss Universe Philippines organization has proven themselves to be very dedicated and passionate in search of the best delegates to represent our country. This year is n… [+753 chars]",2021-07-22 14:58:52.519894,0.0,mb.com.ph,1
ph,"{'id': None, 'name': 'Rappler'}",Rappler.com,LOOK: Julie Anne San Jose lands on Times Square billboard - Rappler,The singer appears in a Spotify ad,https://www.rappler.com/entertainment/music/photo-julie-ann-san-jose-times-square-billboard?fbclid=IwAR26aWOjHllHQIrSNkMyRV7iTnWWPjLVzmngdTZi_Tn1462uNps2rOcgukc,https://assets2.rappler.com/2021/07/Julie-Anne-San-Jose-Times-Square-1626939613619.jpeg,2021-07-22T07:48:00Z,"""Free"" was released in May. It was co-written by Julie Anne with Eduardo Gonzalez and Denise Pimping, and produced by Herdy Casseus, Andrew Gonzales, Carlisle Tabanera, and Ito Rapadas.",2021-07-22 14:58:52.519894,0.0,www.rappler.com,1
ph,"{'id': None, 'name': 'GMA News'}",,Solon: SC push for cooperation in ICC probe to fuel Duterte's VP run - GMA News Online,"Albay Representative Edcel Lagman said Thursday that Supreme Court&#39;s&nbsp;decision&nbsp;obliging the government to cooperate in proposed probe by International Criminal Court&nbsp; into drug war killings, showed an &quot;added luster&quot; to the judicial…",https://www.gmanetwork.com/news/news/nation/796357/solon-sc-push-for-cooperation-in-icc-probe-to-fuel-duterte-s-vp-run/story/,https://images.gmanews.tv/webpics/2018/02/edcellagman_2018_02_19_09_26_46.jpg,2021-07-22T07:37:41Z,"Albay Representative Edcel Lagman said Thursday that Supreme Court's decision obliging the government to cooperate in proposed probe by International Criminal Court  into drug war killings, showed an… [+1712 chars]",2021-07-22 14:58:52.519894,-0.42033466696739197,www.gmanetwork.com,0
ph,"{'id': None, 'name': 'Rappler'}",Aika Rey,Telcos expect at least 1 million subscribers to move networks - Rappler,"By September 30, subscribers can switch telcos while keeping their mobile numbers, for free",https://www.rappler.com/business/telecommunications-companies-expect-million-subscribers-move-networks,https://assets2.rappler.com/612F469A6EA84F6BAE882D2B94A4B421/img/0C8F6531F5344445808192FCE50FBB7B/sim-card-20200417-1626931495716.jpg,2021-07-22T06:15:00Z,"""In other countries, there are about 30% of the subscribers [who port to another network]. Initially, we are setting a million and then we'll make projections from thereon,"" said Manuel.",2021-07-22 14:58:52.519894,-0.9810178875923157,www.rappler.com,1
ph,"{'id': None, 'name': 'CNN Philippines'}",,Radio blocktime commentator shot dead in Cebu City - CNN Philippines,"A radio blocktime commentator was gunned down on Thursday morning, just after his program in Cebu City.",http://www.cnnphilippines.com/regional/2021/7/22/Radio-blocktime-commentator-shot-dead-in-Cebu-City-.html,http://cnnphilippines.com/.imaging/mte/demo-cnn-new/750x450/dam/cnn/2021/7/22/Engkwentro-Rey-Cortes_CNNPH.jpg/jcr:content/Engkwentro-Rey-Cortes_CNNPH.jpg,2021-07-22T06:03:59Z,"Metro Manila (CNN Philippines, July 22) A radio blocktime commentator was gunned down on Thursday morning, just after his program in Cebu City.
Veteran commentator Reynante ""Rey"" Cortes was shot dea… [+1000 chars]",2021-07-22 14:58:52.519894,-0.9941418170928955,www.cnnphilippines.com,0
ph,"{'id': None, 'name': 'Inquirer.net'}",,Vaccination for kids: What parents need to know - INQUIRER.net,"Parents always want the best for their kids. And when it comes to kids’ health, parents are selective and meticulous. There are various opinions and ideas regarding the safety and effectiveness of …",https://lifestyle.inquirer.net/386027/vaccination-for-kids-what-parents-need-to-know/,https://lifestyle.inquirer.net/files/2021/07/MSD-Logo.png,2021-07-22T04:56:00Z,"Parents always want the best for their kids. And when it comes to kids health, parents are selective and meticulous. There are various opinions and ideas regarding the safety and effectiveness of vac… [+8422 chars]",2021-07-22 14:58:52.519894,0.494075,lifestyle.inquirer.net,1
ph,"{'id': None, 'name': 'Top Gear Philippines'}",,SSC officially acknowledges failed top-speed record attempt - Top Gear Philippines,"It’s not exactly an apology, though",https://www.topgear.com.ph/news/car-news/ssc-tuatara-no-300mph-run-a4354-20210722,http://images.summitmedia-digital.com/topgear/images/2020/10/20/ssc-tuatara-top-speed-production-car-01-1603159360.jpg,2021-07-22T04:33:00Z,"In case youre still waiting for an official apology from SSC after its controversial top-speed record attempt back in October 2020, then here it is. Well, sort of.
In a new Instagram post, the compa… [+1407 chars]",2021-07-22 14:58:52.519894,-0.996379166841507,www.topgear.com.ph,1
ph,"{'id': None, 'name': 'VG247'}",James Billcliffe,Genshin Impact A Flower Blooms in a Prison | How to get to Inazuma chapters - VG247,"The third main area in Genshin Impact’s branching storyline has arrived: Inazuma. And with it comes access to a new Electro element for the Traveller, as…",https://www.vg247.com/2021/07/21/genshin-impact-a-flower-blooms-in-a-prison-get-inazuma/,https://assets.vg247.com/current//2021/07/genshin-impact-a-flower-blooms-in-a-prison-inazuma.jpg,2021-07-21T16:57:36Z,"The third main area in Genshin Impact’s branching storyline has arrived: Inazuma. And with it comes access to a new Electro element for the Traveller, as well as another story act, culminating in A F… [+2387 chars]",2021-07-22 14:58:52.519894,0.6609666666666667,www.vg247.com,0
ph,"{'id': None, 'name': 'Live Science'}",Andrew May,Can we stop Earth from heating up? - Livescience.com,A high-altitude balloon mission would investigate a controversial way to reduce global temperatures.,https://www.livescience.com/can-we-stop-earth-from-heating-up,https://cdn.mos.cms.futurecdn.net/qchoXQvqCCBF8UcoXPKqNC-1200-80.jpg,2021-07-21T12:27:37Z,"(Image credit: Future)
This article is brought to you by All About Space.
All About Space magazine takes you on an awe-inspiring journey through our solar system and beyond, from the amazing techno… [+9013 chars]",2021-07-22 14:58:52.519894,-0.2926599582036336,www.livescience.com,1
ph,"{'id': None, 'name': 'Phys.Org'}",Natalie Handel,Fossil reveals burrowing lifestyle of tiny dino - Phys.org,"A finger-sized fossil from  308 million years ago unearthed in the United States gives tantalizing clues to the habits of tiny dinosaur-like creatures that may be the forerunners of reptiles, researchers revealed Wednesday.",https://phys.org/news/2021-07-fossil-reveals-burrowing-lifestyle-tiny.html,https://scx2.b-cdn.net/gfx/news/2021/microsaurs-are-a-group.jpg,2021-07-21T07:33:26Z,"A finger-sized fossil from 308 million years ago unearthed in the United States gives tantalizing clues to the habits of tiny dinosaur-like creatures that may be the forerunners of reptiles, research… [+3687 chars]",2021-07-22 14:58:52.519894,0.84055,phys.org,0
ph,"{'id': None, 'name': 'Marketresearchtelecast.com'}",,ExoMars Space Orbiter: There are (so far) no signs of life on Mars - Market Research Telecast,The gas-tracking team of the Russian-European space program ExoMars has so far not found signs that indicate the presence of life on Mars. ad this week the European Space Agency (ESA). The search carried out ... Read more,https://marketresearchtelecast.com/exomars-space-orbiter-there-are-so-far-no-signs-of-life-on-mars/108356/,https://marketresearchtelecast.com/wp-content/uploads/2021/07/1626832377_ExoMars-Space-Orbiter-There-are-so-far-no-signs-of.jpg,2021-07-21T01:52:57Z,"The gas-tracking team of the Russian-European space program ExoMars has so far not found signs that indicate the presence of life on Mars. ad this week the European Space Agency (ESA).
The search ca… [+1883 chars]",2021-07-22 14:58:52.519894,-0.7259494066238403,marketresearchtelecast.com,1
sa,"{'id': None, 'name': 'Montreal Gazette'}",Andy Riga,"COVID-19 live updates: 95% of recent Quebec cases were among people not adequately vaccinated, Dubé says - Montreal Gazette",Province reports 3 deaths as cases dip back below 100. 57% of Quebecers 12 and older have received two vaccine doses.,https://montrealgazette.com/news/local-news/covid-19-updates-montreal-quebec-new-cases-vaccine-vaccination-passport-proof-us-american-border-pandemic-july-22,https://smartcdn.prod.postmedia.digital/montrealgazette/wp-content/uploads/2021/07/0722-city-vax-9729.jpg,2021-07-22T20:11:49Z,"Province reports 3 deaths as cases dip back below 100. 57% of Quebecers 12 and older have received two vaccine doses. 
Andy Riga
A woman leaves the COVID-19 vaccination centre in the Palais des con… [+24073 chars]",2021-07-22 14:58:52.519894,-0.5475160280863444,montrealgazette.com,1
sa,"{'id': 'cbc-news', 'name': 'CBC News'}",,"Tories release full election platform, with big spending on health care - CBC.ca","Nova Scotia Progressive Conservative Leader Tim Houston says his party has a plan to improve health care in the province, but it comes with a hefty price tag.",https://www.cbc.ca/news/canada/nova-scotia/progressive-conservatives-tim-houston-election-platform-1.6113053,https://i.cbc.ca/1.6113096.1626976672!/cumulusImage/httpImage/image.jpg_gen/derivatives/16x9_620/pcplatformjuly22.jpg,2021-07-22T19:51:17Z,"Nova Scotia Progressive Conservative Leader Tim Houston says his party has a plan to improve health care in the province, but it comes with a hefty price tag.
Houston released his party's costed ele… [+4568 chars]",2021-07-22 14:58:52.519894,0.48465,www.cbc.ca,0
sa,"{'id': 'cbc-news', 'name': 'CBC News'}",,"Evidence in Linda O'Leary trial shows other vessel's lights were off at time of boat crash, defence says - CBC.ca","Linda O'Leary's lawyer said in the closing arguments of her Ontario provincial court trial that evidence showing another vessel's lights were off at the time his client crashed into it is too strong to find her guilty in the fatal 2019 boat collision, but the…",https://www.cbc.ca/news/canada/toronto/linda-oleary-boat-crash-trial-light-evidence-1.6112858,https://i.cbc.ca/1.5942383.1623676537!/fileImage/httpImage/image.jpg_gen/derivatives/16x9_620/ont-oleary-boat-crash-20191128.jpg,2021-07-22T19:38:43Z,"Overwhelming evidence showing another vessel's lights were off at the time Linda O'Leary crashed into it means she shouldn't be found guilty in the deadly boat collision, her lawyer argued in court T… [+4459 chars]",2021-07-22 14:58:52.519894,-0.9956222176551819,www.cbc.ca,0
sa,"{'id': None, 'name': 'CHEK'}",CHEK News,South Vancouver Island wildfire now considered 'out of control': BC Wildfire Service - CHEK,"A wildfire on south Vancouver Island near Shirley is now considered out of control. The fire in Muir Creek, discovered on July 16, was under control earlier in the week but hot... more",https://www.cheknews.ca/south-vancouver-island-wildfire-now-considered-out-of-control-bc-wildfire-service-849708/,https://cdn.cheknews.ca/wp-content/uploads/2021/07/22120628/BCWF-Shirley-Wildfire-July-22-2021.jpg,2021-07-22T19:18:45Z,"A wildfire on south Vancouver Island near Shirley is now considered out of control.
The fire in Muir Creek, discovered on July 16, was under control earlier in the week but hot spots found outside t… [+831 chars]",2021-07-22 14:58:52.519894,-0.6544217268625895,www.cheknews.ca,1
sa,"{'id': 'cbc-news', 'name': 'CBC News'}",,"Two doses of Pfizer, AstraZeneca COVID-19 shots effective against delta variant, study finds - CBC.ca","Two doses of Pfizer-BioNTech or AstraZeneca-Oxford's COVID-19 vaccines are nearly as effective against the highly transmissible delta coronavirus variant as they are against the previously dominant alpha variant, a new study shows.",https://www.cbc.ca/news/health/pfizer-astrazeneca-versus-delta-1.6113014,https://i.cbc.ca/1.6104487.1626377105!/fileImage/httpImage/image.jpg_gen/derivatives/16x9_620/1233986271.jpg,2021-07-22T18:33:56Z,Two doses of Pfizer-BioNTech or AstraZeneca-Oxford's COVID-19 vaccines are nearly as effective against the highly transmissible delta coronavirus variant as they are against the previously dominant a… [+3288 chars],2021-07-22 14:58:52.519894,-0.8996446132659912,www.cbc.ca,0
sa,"{'id': None, 'name': 'Edmonton Journal'}","Bruce McCurdy, Edmonton Journal","Edmonton Oilers' GM Holland discusses Larsson, Smith, Hyman, buyouts, RFAs and the Draft - Edmonton Journal","Edmonton Oilers General Manager Ken Holland held an on-line media avail on Thursday morning, answering and/or evading a number of questions posed about the…",https://edmontonjournal.com/sports/hockey/nhl/cult-of-hockey/edmonton-oilers-gm-holland-discusses-adam-larsson-mike-smith-zach-hyman-rfas-and-the-draft,https://smartcdn.prod.postmedia.digital/edmontonjournal/wp-content/uploads/2021/06/73784198-ken_holland385_73784198-scaled.jpg,2021-07-22T18:19:22Z,"Article content
Edmonton Oilers General Manager Ken Holland held an on-line media avail on Thursday morning, answering and/or evading a number of questions posed about the current state of his Edmon… [+3633 chars]",2021-07-22 14:58:52.519894,-0.48032909631729126,edmontonjournal.com,1
